Id,SalePrice
1461,120691.30523917996
1462,135369.67441860464
1463,169056.09907120743
1464,184643.4423076923
1465,210157.1535433071
1466,181630.30379746837
1467,169266.87558685447
1468,169266.87558685447
1469,194341.9631147541
1470,121778.18050541516
1471,210157.1535433071
1472,126082.32682926829
1473,121778.18050541516
1474,167866.1137123746
1475,139746.7296137339
1476,415794.6022544283
1477,256656.7389380531
1478,325535.2995495495
1479,279096.7749077491
1480,476182.6124401914
1481,323158.47814910027
1482,226118.15254237287
1483,169266.87558685447
1484,183178.6277777778
1485,194341.9631147541
1486,212374.7165775401
1487,312429.718
1488,256656.7389380531
1489,192164.5576923077
1490,209348.6452991453
1491,210157.1535433071
1492,119751.41920374708
1493,183178.6277777778
1494,291925.83666061703
1495,317669.275862069
1496,256656.7389380531
1497,194341.9631147541
1498,186499.9294117647
1499,186499.9294117647
1500,172336.70731707316
1501,181630.30379746837
1502,186499.9294117647
1503,325535.2995495495
1504,249419.4192139738
1505,227984.37283236993
1506,173214.70769230768
1507,227984.37283236993
1508,167866.1137123746
1509,165410.15580736543
1510,125720.70197486535
1511,124183.94117647059
1512,166167.42608695652
1513,150397.09509202454
1514,179017.4111111111
1515,200594.05405405405
1516,165720.2911051213
1517,162952.9642857143
1518,165410.15580736543
1519,235399.17105263157
1520,121778.18050541516
1521,122675.05533596838
1522,172336.70731707316
1523,120033.80141843972
1524,120691.30523917996
1525,120691.30523917996
1526,121083.30997304582
1527,122675.05533596838
1528,128066.43684210526
1529,125720.70197486535
1530,165410.15580736543
1531,150100.86111111112
1532,122675.05533596838
1533,125720.70197486535
1534,132249.64782608696
1535,165410.15580736543
1536,120691.30523917996
1537,122675.05533596838
1538,183178.6277777778
1539,224252.6313253012
1540,139746.7296137339
1541,165776.93606138107
1542,150100.86111111112
1543,222936.18846153846
1544,119751.41920374708
1545,122675.05533596838
1546,142050.16744186045
1547,154272.8726287263
1548,142050.16744186045
1549,121083.30997304582
1550,142050.16744186045
1551,127801.62348178138
1552,167866.1137123746
1553,183178.6277777778
1554,128066.43684210526
1555,178261.21341463414
1556,121083.30997304582
1557,121083.30997304582
1558,122675.05533596838
1559,136928.92682926828
1560,142050.16744186045
1561,165410.15580736543
1562,124183.94117647059
1563,121083.30997304582
1564,135686.69270833334
1565,165410.15580736543
1566,228564.37704918033
1567,120033.80141843972
1568,216724.96153846153
1569,165410.15580736543
1570,133353.26888217524
1571,142050.16744186045
1572,125720.70197486535
1573,254874.14184397162
1574,125720.70197486535
1575,225805.71808510637
1576,212374.7165775401
1577,192164.5576923077
1578,165410.15580736543
1579,132736.2840909091
1580,194341.9631147541
1581,132736.2840909091
1582,121083.30997304582
1583,343280.2727272727
1584,241769.2619047619
1585,169266.87558685447
1586,120691.30523917996
1587,121083.30997304582
1588,122675.05533596838
1589,120691.30523917996
1590,128066.43684210526
1591,121083.30997304582
1592,130900.0
1593,128066.43684210526
1594,165410.15580736543
1595,139746.7296137339
1596,227984.37283236993
1597,169056.09907120743
1598,199480.48529411765
1599,207193.9014084507
1600,209348.6452991453
1601,119751.41920374708
1602,122675.05533596838
1603,120033.80141843972
1604,314104.89460154244
1605,258607.84347826088
1606,139746.7296137339
1607,198608.6386554622
1608,209690.93532338308
1609,186499.9294117647
1610,165410.15580736543
1611,128066.43684210526
1612,169056.09907120743
1613,165720.2911051213
1614,125720.70197486535
1615,122675.05533596838
1616,121778.18050541516
