Id,SalePrice
1461,121816.5789473684
1462,152721.00877192983
1463,181224.59649122806
1464,190157.3
1465,194365.35701754387
1466,187787.66842105263
1467,172033.95175438598
1468,177140.26008771927
1469,183107.2504385965
1470,128359.23596491227
1471,209277.59210526315
1472,109792.95789473686
1473,112742.63157894734
1474,155579.91228070174
1475,127744.23245614037
1476,380860.33859649126
1477,242035.8754385965
1478,304260.8399122806
1479,291219.9144736843
1480,422841.423245614
1481,301154.30570175435
1482,203245.80482456138
1483,184572.72807017542
1484,178101.40657894738
1485,190152.3048245614
1486,203578.46666666665
1487,306952.07763157896
1488,232204.04824561402
1489,203046.37017543858
1490,224116.73333333334
1491,200107.76754385963
1492,94089.85614035088
1493,187784.69298245612
1494,264564.5
1495,286753.8890350877
1496,234723.89035087716
1497,180521.925877193
1498,166355.351754386
1499,163284.66447368424
1500,163076.35789473687
1501,177670.57850877193
1502,172070.6451754386
1503,257613.53684210527
1504,232432.6701754386
1505,216678.73684210525
1506,170095.20833333334
1507,229950.2864035088
1508,182747.71228070176
1509,151877.58771929826
1510,147182.9846491228
1511,151816.62719298244
1512,162906.05263157893
1513,151890.70964912281
1514,151910.94824561404
1515,181730.33771929823
1516,161777.2298245614
1517,162705.58333333337
1518,133294.96228070176
1519,220121.3951754386
1520,138085.2083333333
1521,137916.0285087719
1522,163097.40789473685
1523,113663.12105263157
1524,119949.36666666667
1525,123151.56140350876
1526,120423.16403508773
1527,109363.97894736844
1528,129397.85087719299
1529,144349.23245614037
1530,172859.43640350876
1531,154190.00877192983
1532,104723.72807017545
1533,143193.85526315786
1534,122724.41271929826
1535,149601.1315789474
1536,113438.31403508771
1537,99811.55087719299
1538,156259.77456140352
1539,211649.14385964914
1540,108053.40350877194
1541,138872.7100877193
1542,136786.9157894737
1543,192630.47587719298
1544,92423.01140350878
1545,116217.34210526316
1546,140958.48421052634
1547,145191.75175438597
1548,125755.87543859647
1549,120738.9254385965
1550,137019.4929824561
1551,132289.3219298246
1552,154769.32631578948
1553,130654.85438596489
1554,124682.88333333335
1555,171558.94210526315
1556,105080.80350877193
1557,102066.6885964912
1558,110268.94385964914
1559,104365.16491228068
1560,154207.8460526316
1561,121407.25
1562,137004.03508771933
1563,129406.62280701756
1564,171059.11228070178
1565,156609.9956140351
1566,230768.92105263157
1567,95795.58947368422
1568,217053.69122807018
1569,152595.98859649122
1570,153221.99561403508
1571,132296.70657894737
1572,143999.8245614035
1573,235417.01271929822
1574,130462.86842105263
1575,230370.45175438595
1576,244131.1228070176
1577,195976.17324561405
1578,150348.4903508772
1579,138509.74912280703
1580,187578.55526315788
1581,154247.7495614035
1582,128673.74999999997
1583,300146.56535087724
1584,218649.44517543862
1585,139032.71929824562
1586,93066.98771929827
1587,115468.69692982458
1588,149928.32236842104
1589,106011.98815789475
1590,137276.29385964913
1591,99327.52105263156
1592,133764.12719298244
1593,125942.3903508772
1594,161467.0811403509
1595,112841.47982456141
1596,207095.4
1597,168620.61228070178
1598,190186.2855263158
1599,212529.97719298248
1600,196660.96447368423
1601,90600.22456140352
1602,120060.1548245614
1603,101003.96491228072
1604,289981.5421052631
1605,248270.3083333333
1606,158741.13596491228
1607,161678.54824561402
1608,234597.57368421054
1609,196264.71271929823
1610,164374.523245614
1611,150728.2842105263
1612,190808.64824561402
1613,173722.57061403507
1614,138003.81578947368
1615,101110.17192982454
1616,92754.53859649121
1617,94528.64035087719
1618,128783.08114035084
1619,136935.1337719298
1620,174806.55789473685
1621,147929.09429824562
1622,150242.42982456143
1623,271816.75438596494
1624,212002.88947368425
1625,120826.54824561403
1626,164764.7587719298
1627,187810.77368421052
1628,281432.570614035
1629,178483.0877192982
1630,302546.62850877194
1631,202559.6855263158
1632,228455.8043859649
1633,185126.3355263158
1634,191456.07412280704
1635,188012.46929824562
1636,175871.26096491228
1637,189779.2105263158
1638,193374.64912280702
1639,173950.42105263157
1640,227563.44561403504
1641,174444.15789473685
1642,234567.09210526315
1643,223459.4973684211
1644,222421.94736842104
1645,186781.71052631576
1646,166175.1754385965
1647,158537.28771929824
1648,132484.9131578947
1649,138905.39298245613
1650,123181.02456140351
1651,124164.64166666665
1652,106668.50877192982
1653,110123.46491228069
1654,158333.25219298247
1655,150094.64912280702
1656,151124.33333333334
1657,156095.31359649124
1658,164317.3947368421
1659,141192.9403508772
1660,169386.82631578948
1661,434003.30350877193
1662,344070.0899122807
1663,367356.98289473687
1664,412511.1074561404
1665,316744.94078947365
1666,332549.75000000006
1667,326911.4416666667
1668,354654.6100877193
1669,313503.2092105263
1670,341633.604385965
1671,250267.97456140356
1672,412091.63596491225
1673,297713.90394736844
1674,250331.46359649123
1675,197035.72456140353
1676,202558.80263157896
1677,211707.68421052632
1678,430897.6105263157
1679,368523.61622807017
1680,320061.0377192982
1681,280321.2842105263
1682,303195.26622807025
1683,194013.99035087717
1684,178753.18114035088
1685,176258.37982456142
1686,176332.12105263156
1687,178590.92719298246
1688,199926.7561403509
1689,187099.17938596493
1690,189715.2302631579
1691,189520.96271929823
1692,273381.7166666666
1693,184035.90789473685
1694,189046.19298245612
1695,174613.4140350877
1696,272434.6355263158
1697,175152.598245614
1698,332126.8951754386
1699,311195.99122807017
1700,243830.6210526316
1701,260043.44473684212
1702,241837.01929824558
1703,250953.27807017544
1704,281167.025
1705,242102.98991228067
1706,421979.0289473684
1707,221056.98684210525
1708,209301.05921052632
1709,256212.81403508768
1710,217808.83421052634
1711,290339.323245614
1712,244759.1973684211
1713,274048.1289473684
1714,211210.96929824562
1715,206550.51973684208
1716,172098.08157894737
1717,168543.15701754388
1718,127877.6864035088
1719,210261.27324561402
1720,253338.21885964912
1721,164998.08815789476
1722,127234.88157894737
1723,161140.70175438598
1724,215021.04649122807
1725,237784.14956140352
1726,192973.45175438598
1727,180054.74780701756
1728,185399.38596491228
1729,169314.51754385966
1730,160372.5701754386
1731,130872.71491228069
1732,133169.37719298247
1733,124051.70789473686
1734,135142.87894736844
1735,138207.2149122807
1736,124188.19736842105
1737,310587.15789473685
1738,218057.17105263157
1739,256276.79210526316
1740,220192.9798245614
1741,199990.17324561405
1742,172476.92894736843
1743,171232.50263157897
1744,288244.60131578945
1745,204016.11184210525
1746,212419.29824561405
1747,207550.71842105265
1748,214141.6403508772
1749,165618.70614035087
1750,138121.8245614035
1751,224688.70701754387
1752,120129.49561403508
1753,143899.37017543858
1754,180255.78333333333
1755,179601.82456140348
1756,124699.03596491227
1757,122376.04035087719
1758,165729.29824561405
