Id,SalePrice
1461,120963.5
1462,150892.0
1463,174771.64
1464,184118.49
1465,188953.32
1466,181797.25
1467,172697.85
1468,176556.06
1469,179144.9
1470,129268.09
1471,208314.94
1472,98998.26
1473,101185.0
1474,158457.0
1475,128145.47
1476,414421.95
1477,242251.37
1478,318326.36
1479,284379.64
1480,457891.74
1481,313390.75
1482,208699.11
1483,181185.53
1484,167408.56
1485,179440.35
1486,200076.32
1487,301133.97
1488,198877.37
1489,207058.89
1490,214323.38
1491,190652.4
1492,92221.87
1493,176544.5
1494,317078.43
1495,302287.61
1496,226955.76
1497,184186.24
1498,162785.41
1499,152017.05
1500,167747.12
1501,171059.36
1502,166748.62
1503,308924.24
1504,238146.76
1505,213358.65
1506,171223.55
1507,219043.91
1508,188607.18
1509,151862.0
1510,148091.5
1511,144231.14
1512,161010.59
1513,157524.03
1514,151131.4
1515,203744.45
1516,153570.5
1517,147247.75
1518,136812.43
1519,224091.04
1520,134809.0
1521,141121.25
1522,160321.5
1523,116281.62
1524,121950.83
1525,122187.33
1526,125202.34
1527,115393.43
1528,129579.17
1529,141331.14
1530,165094.0
1531,144110.5
1532,105412.66
1533,142431.05
1534,116025.76
1535,148988.75
1536,114435.6
1537,99335.14
1538,154161.08
1539,230760.15
1540,122044.08
1541,137815.12
1542,136715.34
1543,194047.53
1544,77541.04
1545,103154.04
1546,133815.44
1547,142466.83
1548,130417.46
1549,121392.02
1550,142266.64
1551,120045.92
1552,144050.99
1553,137802.57
1554,125479.75
1555,165855.37
1556,111397.88
1557,110904.34
1558,99313.43
1559,111777.11
1560,156388.0
1561,140751.0
1562,132241.5
1563,130407.0
1564,164260.87
1565,150097.41
1566,228969.51
1567,82713.0
1568,220132.78
1569,145572.2
1570,142196.25
1571,126159.21
1572,139895.75
1573,224904.25
1574,124512.66
1575,236341.58
1576,233131.7
1577,196896.98
1578,143167.98
1579,142182.0
1580,184678.65
1581,140536.75
1582,131330.0
1583,322146.99
1584,231595.76
1585,138549.5
1586,73904.5
1587,109457.58
1588,139372.21
1589,86015.76
1590,132652.34
1591,98095.07
1592,133632.24
1593,123873.6
1594,126414.72
1595,129517.37
1596,235121.8
1597,157328.08
1598,196715.24
1599,202279.9
1600,196494.31
1601,89380.5
1602,114535.5
1603,97914.07
1604,283079.0
1605,274773.6
1606,167456.54
1607,159769.5
1608,229931.6
1609,193933.39
1610,163680.1
1611,150069.37
1612,164578.92
1613,165497.81
1614,124566.93
1615,87556.09
1616,83010.59
1617,86671.59
1618,124881.5
1619,133612.74
1620,170513.5
1621,140928.03
1622,144611.91
1623,278934.93
1624,215189.92
1625,122711.87
1626,170246.5
1627,184708.0
1628,271895.21
1629,176171.0
1630,302781.3
1631,201507.91
1632,231520.8
1633,175780.75
1634,188334.8
1635,185169.46
1636,170092.72
1637,187415.2
1638,198342.3
1639,179820.98
1640,244066.9
1641,181168.8
1642,236648.51
1643,231499.32
1644,232399.52
1645,188801.74
1646,164237.0
1647,162735.01
1648,136581.68
1649,139364.0
1650,120829.77
1651,122061.0
1652,99677.5
1653,102256.76
1654,154137.5
1655,152628.7
1656,147993.75
1657,156310.6
1658,164788.65
1659,131044.5
1660,157823.8
1661,447684.73
1662,391169.49
1663,352219.65
1664,480643.5
1665,333965.8
1666,309558.32
1667,366779.62
1668,355664.36
1669,331251.32
1670,332784.22
1671,251663.4
1672,461231.17
1673,299923.55
1674,249948.0
1675,193637.04
1676,195066.15
1677,222830.9
1678,447298.68
1679,367361.1
1680,311904.8
1681,271633.59
1682,297134.94
1683,187628.91
1684,171236.67
1685,174979.92
1686,163747.22
1687,169221.75
1688,190739.93
1689,187498.36
1690,185630.5
1691,183057.2
1692,287891.5
1693,172783.03
1694,185398.0
1695,173011.7
1696,272436.69
1697,175735.7
1698,327792.5
1699,335508.27
1700,238649.02
1701,261680.63
1702,247491.18
1703,244314.51
1704,285735.74
1705,249805.97
1706,491878.15
1707,237040.47
1708,207139.35
1709,277633.88
1710,225134.77
1711,296332.66
1712,246225.66
1713,274068.58
1714,219269.48
1715,209307.65
1716,178752.67
1717,169915.22
1718,128448.75
1719,207473.4
1720,237669.34
1721,170536.51
1722,127564.25
1723,159548.87
1724,207072.69
1725,228736.5
1726,188702.29
1727,171482.63
1728,190740.65
1729,165786.22
1730,160387.11
1731,125738.16
1732,136397.65
1733,120133.58
1734,131185.16
1735,136141.0
1736,119514.87
1737,341377.29
1738,224001.0
1739,284125.62
1740,200564.62
1741,181353.23
1742,169623.32
1743,178249.37
1744,313896.54
1745,209540.54
1746,258586.33
1747,218443.58
1748,217361.23
1749,165977.0
1750,139308.5
1751,218182.0
1752,118396.58
1753,134615.82
1754,202266.56
1755,168913.5
1756,123053.11
1757,123015.74
1758,162120.5
1759,160044.79
1760,167399.82
1761,147509.77
1762,187593.32
1763,173150.0
1764,123570.84
1765,169049.34
1766,176628.8
1767,211004.0
1768,136943.75
1769,176939.69
1770,148943.0
1771,132974.5
1772,133599.25
1773,151609.37
1774,130287.38
1775,137392.25
1776,126948.0
1777,122554.5
1778,139524.25
1779,128205.96
1780,174840.1
1781,133933.5
1782,105649.39
1783,145500.41
1784,104157.26
1785,122434.66
1786,153404.07
1787,175137.48
1788,60498.58
1789,90513.26
1790,104347.89
1791,175424.72
1792,153088.0
1793,151207.09
1794,139976.02
1795,134024.01
1796,139458.76
1797,111738.33
1798,126802.25
1799,120080.83
1800,131592.5
1801,125800.52
1802,139038.0
1803,157860.08
1804,141474.5
1805,136532.25
1806,119411.83
1807,135509.0
1808,122895.0
1809,126524.05
1810,141804.52
1811,111001.7
1812,98419.16
1813,124105.63
1814,104583.23
1815,64924.88
1816,109024.02
1817,128844.48
1818,146533.98
1819,132346.08
1820,94531.26
1821,120708.8
1822,165455.57
1823,56475.05
1824,129470.62
1825,142615.04
1826,104614.56
1827,109896.49
1828,130806.5
1829,123621.67
1830,139871.77
1831,148328.25
1832,122679.97
1833,139396.0
1834,138110.09
1835,151870.7
1836,121940.8
1837,107044.22
1838,134029.79
1839,104724.5
1840,179372.0
1841,148901.3
1842,102457.57
1843,139988.5
1844,144961.74
1845,142138.7
1846,154492.87
1847,158532.74
1848,67609.04
1849,117087.49
1850,128654.42
1851,159309.34
1852,126267.0
1853,148150.58
1854,179541.02
1855,170499.0
1856,225163.58
1857,179953.28
1858,140061.36
1859,119486.12
1860,153714.09
1861,119541.42
1862,259376.9
1863,260648.11
1864,265618.29
1865,351891.7
1866,343412.6
1867,235886.22
1868,284004.65
1869,199184.08
1870,260671.41
1871,257752.39
1872,172446.22
1873,247725.48
1874,128727.25
1875,200790.35
1876,193419.7
1877,216175.32
1878,206160.39
1879,126343.0
1880,139173.14
1881,239530.38
1882,254953.68
1883,193336.91
1884,211513.5
1885,253327.78
1886,293246.65
1887,208307.67
1888,279908.42
1889,170703.81
1890,125405.16
1891,143548.5
1892,111809.24
1893,130400.87
1894,126153.38
1895,146160.5
1896,134936.4
1897,132706.68
1898,129326.5
1899,145857.42
1900,143370.62
1901,162819.09
1902,129972.39
1903,201018.28
1904,134777.04
1905,188402.0
1906,148651.0
1907,193307.4
1908,122448.8
1909,133533.1
1910,123285.5
1911,199675.2
1912,277624.66
1913,140058.79
1914,56967.59
1915,368243.23
1916,62260.98
1917,250411.08
1918,133806.0
1919,162505.33
1920,145041.69
1921,392115.35
1922,348771.83
1923,206521.7
1924,208603.22
1925,220034.3
1926,375072.01
1927,136856.25
1928,167348.72
1929,127617.16
1930,134507.0
1931,134254.97
1932,142937.77
1933,179360.07
1934,178725.64
1935,175272.28
1936,184026.4
1937,181679.24
1938,167815.3
1939,265188.22
1940,187463.74
1941,179919.24
1942,196876.75
1943,200973.65
1944,366989.44
1945,367902.69
1946,171597.56
1947,307963.09
1948,173427.64
1949,237930.83
1950,190537.52
1951,257688.54
1952,235153.82
1953,175517.91
1954,191264.0
1955,129192.86
1956,278148.03
1957,168962.22
1958,318103.11
1959,140737.48
1960,115340.15
1961,120444.53
1962,97271.5
1963,103150.76
1964,118727.58
1965,148926.8
1966,152581.85
1967,319673.65
1968,391944.8
1969,357113.56
1970,396274.97
1971,416361.68
1972,358730.67
1973,283644.09
1974,333004.78
1975,489491.03
1976,298645.9
1977,363289.85
1978,332795.93
1979,343684.2
1980,196113.76
1981,360156.28
1982,246846.96
1983,229615.16
1984,173067.41
1985,224635.25
1986,217498.32
1987,173950.6
1988,178129.52
1989,191728.99
1990,223093.85
1991,226765.58
1992,217738.76
1993,171281.07
1994,233674.7
1995,179344.57
1996,257190.89
